hour,timestamp,pv_real_kw,load_real_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,curtailed_kw,ens_kw,tariff,soc_kwh,violation,cost_diesel,cost_grid,cost_battery
2,2026-08-01 02:00:00-05:00,0.29208168719821553,10.694233346499276,0.0,10.40215165930106,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,508.0968246685477,0.0
3,2026-08-01 03:00:00-05:00,0.24232608561930494,10.694233346499276,0.0,10.45190726087997,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,510.33582673959864,0.0
4,2026-08-01 04:00:00-05:00,0.22927336810553098,20.224824162999756,0.0,19.995550794894225,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,939.7997857702401,0.0
5,2026-08-01 05:00:00-05:00,0.3130508756650217,27.33168714254537,0.0,27.01863626688035,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,1255.8386320096158,0.0
6,2026-08-01 06:00:00-05:00,0.3158292406738301,29.385693784032547,0.0,29.06986454335872,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,2365.5891634686977,0.0
7,2026-08-01 07:00:00-05:00,2.8592249754486816,43.17880217378388,50.0,-9.680422801664804,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
8,2026-08-01 08:00:00-05:00,8.202910852080795,62.53112730631657,54.32821645423577,7.105427357601002e-15,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,3061.566333021618,40.00000000000057,0.0
9,2026-08-01 09:00:00-05:00,13.205521851725711,62.94192863461401,50.0,-0.2635932171117048,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
10,2026-08-01 10:00:00-05:00,26.06729959191387,65.61213726854733,50.0,-10.455162323366537,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
11,2026-08-01 11:00:00-05:00,28.7691415215084,67.17318231607759,50.0,-11.595959205430816,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
12,2026-08-01 12:00:00-05:00,29.674437797326686,73.66384330317705,50.0,-6.010594494149643,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
13,2026-08-01 13:00:00-05:00,27.939122092248862,66.59806045646117,50.0,-11.341061635787696,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
14,2026-08-01 14:00:00-05:00,24.3418982421215,62.44896704065709,50.0,-11.892931201464414,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
15,2026-08-01 15:00:00-05:00,18.526995685040763,61.58628425123247,50.0,-6.940711433808289,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
16,2026-08-01 16:00:00-05:00,12.78093129906089,62.0792458451894,50.0,-0.701685453871491,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
17,2026-08-01 17:00:00-05:00,6.368268723052732,63.252704616230645,56.884435893177915,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,3217.8056993474024,40.0,0.0
18,2026-08-01 18:00:00-05:00,1.408783945793071,80.0,78.59121605420692,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,4597.218726798249,40.0,0.0
19,2026-08-01 19:00:00-05:00,0.23823196819944026,63.84210898714483,63.60387701894539,0.0,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,3634.7391681313825,40.0,0.0
20,2026-08-01 20:00:00-05:00,0.1212277247293914,34.561790520580224,50.0,-15.55943720414917,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,2800.0,40.0,0.0
21,2026-08-01 21:00:00-05:00,0.37311179570442565,26.5100844859505,0.0,26.136972690246076,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,0.0,3699.1761766344507,0.0
22,2026-08-01 22:00:00-05:00,0.3357722813786781,19.11566057659668,0.0,18.779888295218004,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,1542.3910636174403,0.0
23,2026-08-01 23:00:00-05:00,0.3061463669459622,15.171967824941312,0.0,14.86582145799535,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,1229.265716639628,0.0
0,2026-08-02 00:00:00-05:00,0.22341294815176924,11.269355206115684,0.0,11.045942257963915,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,537.0674016083763,0.0
1,2026-08-02 01:00:00-05:00,0.11791034605236095,10.694233346499276,0.0,10.576323000446916,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,515.9345350201112,0.0
2,2026-08-02 02:00:00-05:00,0.29816033663686875,10.694233346499276,0.0,10.396073009862407,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,507.82328544380835,0.0
3,2026-08-02 03:00:00-05:00,0.1294752707259519,10.694233346499276,0.0,10.564758075773325,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,515.4141134097996,0.0
4,2026-08-02 04:00:00-05:00,0.2649972860756896,20.224824162999756,0.0,19.959826876924065,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,938.1922094615829,0.0
5,2026-08-02 05:00:00-05:00,0.08352367661662848,27.33168714254537,0.0,27.24816346592874,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,1266.1673559667934,0.0
6,2026-08-02 06:00:00-05:00,0.40172100277704886,29.385693784032547,0.0,28.9839727812555,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,2358.71782250044,0.0
7,2026-08-02 07:00:00-05:00,3.307144797143259,43.17880217378388,50.0,-10.12834262335938,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
8,2026-08-02 08:00:00-05:00,8.96799537111337,62.53112730631657,53.5631319352032,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,3015.0575070309587,40.0,0.0
9,2026-08-02 09:00:00-05:00,13.294889715820444,62.94192863461401,50.0,-0.35296108120643765,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
10,2026-08-02 10:00:00-05:00,26.06101395293518,65.61213726854733,50.0,-10.448876684387855,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
11,2026-08-02 11:00:00-05:00,28.793863831122863,67.17318231607759,50.0,-11.620681515045277,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
12,2026-08-02 12:00:00-05:00,30.83126681632348,73.66384330317705,50.0,-7.1674235131464314,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
13,2026-08-02 13:00:00-05:00,28.56418398541955,66.59806045646117,50.0,-11.966123528958377,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
14,2026-08-02 14:00:00-05:00,25.22677103832332,62.44896704065709,50.0,-12.777803997666233,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
15,2026-08-02 15:00:00-05:00,20.75828508162166,61.58628425123247,50.0,-9.172000830389194,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
16,2026-08-02 16:00:00-05:00,14.145263341058849,62.0792458451894,50.0,-2.0660174958694526,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
